"Row.names","baseMean","log2FoldChange","pvalue","padj","I10","I2","I4","I5","I6","I7","I8","I9","IC10","IC2","IC4","IC5","IC6","IC7","IC8","IC9"
"ENSG00000013725.14_CD6",6.43528265735293,1.56621891348594,0.0169835313667388,0.999959578494798,16.1238219668566,3.46396750925449,2.09943732759494,22.2287391881982,1.93893340396083,10.65791314485,7.22703652068238,13.4642923317743,4.180182985248,3.48075528807017,1.80259622619251,3.39001460770742,0.962412310568335,7.45970679622168,0,4.48471291046707
"ENSG00000103245.13_NARFL",1044.30612001116,0.193759623640712,0.0453487599507082,0.999959578494798,1207.13680458533,1073.82992786889,946.846234745319,1088.1497088318,1035.39043771508,1165.5881375686,1105.7365876644,1291.53634905558,1082.66739317923,955.81540210407,892.28513196529,828.293569149847,1034.59323386096,990.649062538239,842.112226169321,1168.26771317667
"ENSG00000103888.15_CEMIP",100.555675170581,1.10531763036422,0.00452175817972411,0.999959578494798,155.86361234628,386.809705200085,156.408080905823,94.2075137023636,87.2520031782375,44.5694549693729,118.729885696925,54.8928841218491,71.063110749216,94.6765438355087,50.4726943333901,51.9802239848471,86.6171079511501,28.3468858256424,65.3362934096887,61.6648025189222
"ENSG00000105672.14_ETV2",13.3579421679864,-0.891668926343562,0.0166309593319003,0.999959578494798,5.37460732228553,10.3919025277635,8.39774931037977,11.6436252890562,13.5725338277258,8.7201107548773,7.22703652068238,9.32143315276682,10.45045746312,18.0999274979649,20.7298566012138,31.6401363386026,23.09789545364,11.9355308739547,5.18542011188005,17.9388516418683
"ENSG00000107518.16_ATRNL1",2.54479275699055,-2.19418886130389,0.019505530804813,0.999959578494798,4.29968585782842,0,0,0,0.969466701980417,1.93780238997273,0,0,8.360365970496,2.0884531728421,1.80259622619251,2.26000973847161,3.84964924227334,2.98388271848867,2.07416804475202,10.0906040485509
"ENSG00000114270.15_COL7A1",3031.08442453243,0.361589145194699,0.0357531613233581,0.999959578494798,2554.01339955008,4005.50109653461,5280.08487890128,3128.95966858637,3447.42359224236,2693.5453220621,3339.92330634393,2823.3585304936,2486.16383047625,3272.60612184358,3100.46550905111,1687.09726976906,2715.92754042384,2316.23896022683,2767.97725572157,2878.06451029224
"ENSG00000116783.14_TNNI3K",3.96401232982853,-2.50226354404252,0.00541215208016761,0.999959578494798,3.22476439337132,0,2.09943732759494,3.17553416974259,0,0,1.03243378866891,0,0,2.0884531728421,7.21038490477002,5.65002434617904,7.69929848454668,4.47582407773301,15.5562603356402,11.2117822761677
"ENSG00000118160.13_SLC8A2",2.70533931903713,-2.53719745955678,0.0142194760807831,0.999959578494798,0,2.30931167283633,3.14915599139241,0,0,0,1.03243378866891,0,0,2.78460423045614,5.40778867857752,6.78002921541484,0.962412310568335,11.1895601943325,5.18542011188005,4.48471291046707
"ENSG00000121075.9_TBX4",2.2683081656942,3.00936118890558,0.0268386043202259,0.999959578494798,5.37460732228553,1.15465583641816,0,9.52660250922778,8.72520031782375,0,1.03243378866891,6.21428876851122,3.135137238936,0,0,1.13000486923581,0,0,0,0
"ENSG00000121101.15_TEX14",3.74985455726002,2.99046016461179,0.0292236265738005,0.999959578494798,33.3225653981703,2.30931167283633,2.09943732759494,2.1170227798284,2.90840010594125,5.8134071699182,5.16216894334456,0,0,6.26535951852631,0,0,0,0,0,0
"ENSG00000125962.14_ARMCX5",426.406173460586,0.224718369611658,0.0318441493795161,0.999959578494798,461.141308252098,469.944925422192,465.02536806228,561.011036654525,478.916550778326,355.586738559996,393.357273482855,491.964527507138,403.387658076432,449.017432161052,338.888090524191,398.89171884024,388.814573469607,359.557867577885,417.944861017532,389.048844983018
"ENSG00000130943.6_PKDREJ",2.49638420342734,3.3299370616041,0.0170004487028099,0.999959578494798,3.22476439337132,0,0,17.9946936285414,0,4.84450597493183,9.29190409802021,1.03571479475187,0,1.39230211522807,0,0,0,0,1.03708402237601,1.12117822761677
"ENSG00000131471.6_AOC3",2.28287614260751,-4.1830482023383,0.00477765389152008,0.999959578494798,0,0,1.04971866379747,0,0,0,0,0,0,20.884531728421,3.60519245238501,2.26000973847161,0.962412310568335,0,1.03708402237601,6.72706936570061
"ENSG00000131480.8_AOC2",14.7969109692048,-1.02709292964353,0.0169184524662922,0.999959578494798,3.22476439337132,17.3198375462724,9.44746797417724,15.877670848713,7.75573361584333,4.84450597493183,6.19460273201347,13.4642923317743,12.540548955744,32.7190997078596,17.1246641488288,31.6401363386026,19.2482462113667,5.96776543697734,25.9271005594003,13.4541387314012
"ENSG00000132840.9_BHMT2",4.28420709120946,2.18243047400862,0.0265466449903038,0.999959578494798,2.14984292891421,21.9384608919451,1.04971866379747,1.0585113899142,0,12.5957155348228,16.5189406187026,1.03571479475187,0,2.78460423045614,0.901298113096253,1.13000486923581,0,2.98388271848867,1.03708402237601,3.3635346828503
"ENSG00000137707.13_BTG4",2.94689654020869,-2.19970113600901,0.045727014583703,0.999959578494798,1.07492146445711,1.15465583641816,2.09943732759494,0,0.969466701980417,0,3.09730136600674,0,17.765777687304,1.39230211522807,0.901298113096253,1.13000486923581,1.92482462113667,0,14.5191763132642,1.12117822761677
"ENSG00000140474.12_ULK3",631.852974094169,0.297707443351428,0.0241831911600129,0.999959578494798,776.09329733803,645.452612557753,534.306799872913,823.521861353246,596.222021717956,833.255027688275,669.017095057455,696.000342073256,747.20770861308,491.482646675508,499.319154655324,624.892692687401,533.176420054857,640.788813795442,470.836146158709,528.074945207498
"ENSG00000147853.16_AK3",1728.90726102875,-0.185720364607784,0.0216866311428304,0.999959578494798,1774.69533781868,1539.15622994541,1692.14648604152,1753.95337308783,1460.98631988449,1615.15829204227,1411.3369891104,1694.42940421406,1988.72205523174,1908.84619997768,1986.46104126414,1936.82834587017,1542.74693384104,1710.51076837363,1722.59656116655,1923.94183859037
"ENSG00000149735.6_GPHA2",1.01295808203249,-3.39946858218617,0.0317145785681977,0.999959578494798,0,0,0,0,0,0,0,0,2.090091492624,2.0884531728421,0.901298113096253,1.13000486923581,4.81206155284167,0,5.18542011188005,0
"ENSG00000152822.13_GRM1",1.81668815435544,-4.23546737476692,0.0170746411437052,0.999959578494798,0,0,0,0,0,0,0,0,0,0,0.901298113096253,9.04003895388646,3.84964924227334,0,5.18542011188005,10.0906040485509
"ENSG00000153561.12_RMND5A",1449.87620840903,0.352021279969554,0.0304334407867223,0.999959578494798,1384.49884622075,2087.61775224404,1969.27221328406,1630.10754046786,2022.30754033115,1212.09539492794,1256.47192081007,1444.82213867886,1110.88362832966,1090.17255622358,1784.57026393058,1531.15659781452,1258.83530222338,1227.12176797847,987.303989301962,1200.78188177756
"ENSG00000159217.9_IGF2BP1",1.16776797225911,-3.14297095749395,0.0246222977201064,0.999959578494798,0,1.15465583641816,0,0,0,0,0,0,2.090091492624,2.78460423045614,0,4.52001947694323,0,1.49194135924434,1.03708402237601,5.60589113808384
"ENSG00000159873.9_CCDC117",436.414738657997,0.269409275104797,0.0451986153514353,0.999959578494798,434.268271640671,629.287430847899,476.572273364052,401.175816777481,441.10734940109,607.501049256452,488.341182040395,338.678737883861,391.892154867,414.209879280351,389.360784857581,395.501704232533,399.401108885859,385.666841364661,465.650726046829,324.020507781246
"ENSG00000163322.13_FAM175A",109.5516404248,-0.43291480725124,0.0424591056247742,0.999959578494798,67.7200522607976,121.238862823907,67.1819944830382,121.728809840133,112.458137429728,79.449897988882,78.4649679388373,98.3929055014276,114.95503209432,186.568483440561,66.6960603691227,125.430540485175,108.752591094222,133.528751652368,151.414267266898,118.844892127377
"ENSG00000163482.11_STK36",343.355165559659,0.304459557097264,0.0238050579991084,0.999959578494798,363.323454986502,386.809705200085,463.975649398482,297.44170056589,430.443215679305,353.648936170024,382.000501807497,358.357318984147,339.6398675514,277.068120930386,301.033569774148,266.681149139651,418.649355097226,332.702923111487,228.158484922722,293.748695635593
"ENSG00000164007.10_CLDN19",1.39492365564323,3.58147719589781,0.0303088400486812,0.999959578494798,0,10.3919025277635,3.14915599139241,0,0.969466701980417,5.8134071699182,1.03243378866891,0,0,0,0,0,0.962412310568335,0,0,0
"ENSG00000165632.7_TAF3",295.098171478225,-0.307610349213472,0.0137288464161974,0.999959578494798,275.179894901019,225.157888101542,301.269256509874,238.165062730694,235.580408581241,249.007607111496,345.865319204086,240.285832382434,315.603815386224,339.025565058035,328.072513167036,257.641110185764,302.197465518457,333.448893791109,420.019029062284,315.051081960312
"ENSG00000165731.17_RET",16.6649293620364,1.32176088888548,0.0283586587009696,0.999959578494798,13.9739790379424,28.8663959104541,25.1932479311393,17.9946936285414,50.4122685029817,9.68901194986366,34.0703150260741,10.3571479475187,9.405411716808,20.188380670807,6.30908679167377,22.6000973847161,13.4737723479567,2.98388271848867,0,1.12117822761677
"ENSG00000165899.10_OTOGL",1.56990859488467,3.76527679038037,0.04049747463292,0.999959578494798,0,9.2372466913453,0,2.1170227798284,0,8.7201107548773,0,4.14285917900748,0,0,0.901298113096253,0,0,0,0,0
"ENSG00000168754.13_FAM178B",1.53424727065593,-2.75538532792463,0.0150693223320547,0.999959578494798,0,0,0,0,0.969466701980417,0.968901194986366,1.03243378866891,0,3.135137238936,3.48075528807017,2.70389433928876,0,2.887236931705,5.22179475735518,4.14833608950404,0
"ENSG00000168938.5_PPIC",1400.28615221871,0.252938822359444,0.0255162869120385,0.999959578494798,1491.99099266646,1803.57241648517,1775.07426048152,1372.88927271871,1474.55885371221,1454.32069367454,1292.60710341348,1518.35788910624,1069.08179847718,1519.69775877144,1461.00424132903,1115.31480593574,1080.78902476824,1174.90382040491,1317.09670841753,1483.31879513698
"ENSG00000169884.13_WNT10B",2.62455641808627,2.02322435666307,0.0451769398604634,0.999959578494798,10.7492146445711,4.61862334567265,9.44746797417724,0,0.969466701980417,3.87560477994547,4.12973515467565,0,1.045045746312,0,2.70389433928876,0,1.92482462113667,1.49194135924434,1.03708402237601,0
"ENSG00000170236.14_USP50",6.92801043484036,-1.02783081747945,0.0496002537476276,0.999959578494798,9.67429318011395,4.61862334567265,7.3480306465823,5.29255694957099,3.87786680792167,3.87560477994547,1.03243378866891,1.03571479475187,5.22522873156,16.7076253827368,10.815577357155,10.1700438231223,7.69929848454668,6.71373611659951,14.5191763132642,2.24235645523354
"ENSG00000170836.11_PPM1D",249.122719118111,0.371553000580493,0.000835646980113343,0.999959578494798,324.626282266046,303.674484977977,245.634167328608,270.978915818035,276.298010064419,321.675196735474,287.016593249958,216.464392103141,246.630796129632,203.972259880912,192.877796202598,213.570920285568,207.88105908276,195.444318061008,229.195568945098,250.022744758539
"ENSG00000171119.2_NRTN",5.12556048948285,1.8856006746963,0.0317096950248597,0.999959578494798,1.07492146445711,31.1757075832904,1.04971866379747,1.0585113899142,2.90840010594125,20.3469250947137,6.19460273201347,1.03571479475187,2.090091492624,2.78460423045614,0.901298113096253,0,2.887236931705,5.22179475735518,1.03708402237601,2.24235645523354
"ENSG00000174373.15_RALGAPA1",302.064006584135,0.342234781610613,0.0348190475296956,0.999959578494798,348.274554484102,371.799179326648,341.158565734178,447.750317933706,350.946946116911,369.151355289806,274.627387785931,197.821525797607,330.234455834592,247.133625452982,239.745298083603,308.491329301375,201.144172908782,299.880213208112,244.751829280739,260.11334880709
"ENSG00000176723.9_ZNF843",2.3982231361374,3.30214265241188,0.0142457577278908,0.999959578494798,2.14984292891421,0,0,9.52660250922778,13.5725338277258,6.78230836490456,0,3.10714438425561,1.045045746312,0.696151057614035,0,0,0,1.49194135924434,0,0
"ENSG00000177096.8_FAM109B",282.026546931114,0.232834012587136,0.0487412633076577,0.999959578494798,317.101832014846,318.685010851413,205.744858104304,330.25555365323,343.191212501067,307.141678810678,325.216643430707,290.000142530523,265.441619563248,271.498912469474,213.607652803812,263.291134531943,275.249920822544,255.121972430781,228.158484922722,302.718121456527
"ENSG00000180884.9_ZNF792",68.0191874868669,0.552762284833899,0.0485149413519258,0.999959578494798,60.1956020095979,121.238862823907,59.8339638364559,85.73942258305,122.152804449532,90.1078111337321,59.8811597427969,48.6785953533379,35.531555374608,32.7190997078596,66.6960603691227,48.5902093771397,68.3312740503518,98.4681297101262,49.7800330740485,40.3624161942036
"ENSG00000182580.2_EPHB3",209.508811217486,0.744907873495614,0.0343438702144056,0.999959578494798,480.489894612326,296.746549959468,197.347108793925,305.909791685203,363.550013242656,154.055290002832,122.859620851601,178.142944697322,275.892077026368,108.599564987789,141.503803756112,200.010861854738,269.475446959134,110.403660584081,51.8542011188005,95.3001493474252
"ENSG00000184271.15_POU6F1",24.2226696909042,0.830127757364949,0.00341625536045898,0.999959578494798,15.0489005023995,19.6291492191088,26.2429665949368,41.2819442066537,33.9313345693146,42.6316525794001,30.9730136600674,38.3214474058192,9.405411716808,22.2768338436491,18.9272603750213,24.8601071231878,12.5113600373884,17.1573256313099,18.6675124027682,15.6964951866347
"ENSG00000186952.14_TMEM232",4.83319800756225,-1.48963691023504,0.0445046916233431,0.999959578494798,1.07492146445711,0,3.14915599139241,0,0.969466701980417,6.78230836490456,5.16216894334456,3.10714438425561,4.180182985248,10.4422658642105,12.6181735833475,1.13000486923581,0.962412310568335,7.45970679622168,12.4450082685121,7.84824759331737
"ENSG00000196123.12_KIAA0895L",166.60247573461,0.333720186324121,0.0369349879183928,0.999959578494798,160.163298204109,169.73440795347,156.408080905823,158.77670848713,137.664271681219,277.105741766101,223.005698352485,203.000099771366,148.396495976304,129.48409671621,124.379139607283,143.510618392948,145.324258895819,172.319226992721,177.341367826298,139.026100224479
"ENSG00000197921.5_HES5",8.59011647737295,1.57215885296825,0.0350891854277719,0.999959578494798,33.3225653981703,19.6291492191088,4.19887465518989,4.23404555965679,17.4504006356475,0,15.4865068300337,8.28571835801495,4.180182985248,0.696151057614035,9.01298113096253,5.65002434617904,7.69929848454668,0,3.11125206712803,4.48471291046707
"ENSG00000198835.3_GJC2",4.04203222695938,-2.20621214349274,0.0353397902092092,0.999959578494798,0,0,3.14915599139241,7.40957972939938,0,0.968901194986366,0,0,3.135137238936,0,18.0259622619251,7.91003408465065,6.73688617397834,6.71373611659951,7.25958815663208,3.3635346828503
"ENSG00000198846.5_TOX",13.6776302193437,1.22305879712655,0.0130320560827089,0.999959578494798,10.7492146445711,17.3198375462724,11.5469053017722,25.4042733579407,17.4504006356475,46.5072573593456,7.22703652068238,17.6071515107818,7.315320224184,5.56920846091228,7.21038490477002,7.91003408465065,4.81206155284167,24.6170324275315,3.11125206712803,4.48471291046707
"ENSG00000204301.6_NOTCH4",14.6392754187723,0.786638211398806,0.0436775407603795,0.999959578494798,22.5733507535992,12.7012142005998,22.0440919397469,7.40957972939938,25.2061342514908,10.65791314485,38.2000501807497,9.32143315276682,14.630640448368,10.4422658642105,10.815577357155,12.4300535615939,10.5865354162517,8.20567747584385,14.5191763132642,4.48471291046707
"ENSG00000205923.3_CEMP1",3.23800288861367,-4.69139779450689,0.0101437160288076,0.999959578494798,0,0,0,0,0.969466701980417,0,0,0,0,1.39230211522807,0,20.3400876462445,0,22.379120388665,0,6.72706936570061
"ENSG00000226174.6_TEX22",5.0922915736912,-1.07379400501045,0.0385437296179656,0.999959578494798,2.14984292891421,5.77327918209081,1.04971866379747,3.17553416974259,5.8168002118825,3.87560477994547,1.03243378866891,3.10714438425561,5.22522873156,5.56920846091228,6.30908679167377,7.91003408465065,7.69929848454668,2.2379120388665,9.3337562013841,11.2117822761677
"ENSG00000232006.8_AC005537.2",1.4397864770146,-3.03716946704058,0.0225176068131413,0.999959578494798,1.07492146445711,0,0,0,0,0,1.03243378866891,0,0,0,3.60519245238501,6.78002921541484,0.962412310568335,2.2379120388665,6.22250413425607,1.12117822761677
"ENSG00000241962.9_C2orf15",8.55105412219305,-1.46641599791694,0.0326985335264572,0.999959578494798,12.8990575734853,9.2372466913453,0,5.29255694957099,3.87786680792167,0,3.09730136600674,2.07142958950374,20.90091492624,16.0114743251228,0.901298113096253,12.4300535615939,11.54894772682,5.22179475735518,17.6304283803922,15.6964951866347
"ENSG00000251537.4_RP11-385D13.1",7.17667903741738,2.51525901155742,0.00125196336698699,0.999959578494798,17.1987434313137,16.1651817098543,23.0938106035444,13.7606480688846,2.90840010594125,3.87560477994547,15.4865068300337,5.17857397375935,8.360365970496,0,2.70389433928876,0,0,2.98388271848867,3.11125206712803,0
"ENSG00000251569.1_RP11-724O16.1",2.15875767144703,3.82703644562712,0.00663587213103991,0.999959578494798,0,10.3919025277635,2.09943732759494,2.1170227798284,0.969466701980417,10.65791314485,0,6.21428876851122,2.090091492624,0,0,0,0,0,0,0
"ENSG00000253266.1_RP11-128L5.1",1.82696152984316,-3.42661025556038,0.00932005842953877,0.999959578494798,0,1.15465583641816,0,0,0,0.968901194986366,0,0,0,3.48075528807017,0.901298113096253,4.52001947694323,0,6.71373611659951,10.3708402237601,1.12117822761677
"ENSG00000253948.1_RP11-410L14.2",6.87831290646285,-1.01265356426918,0.0480322352524005,0.999959578494798,4.29968585782842,1.15465583641816,3.14915599139241,7.40957972939938,0.969466701980417,5.8134071699182,2.06486757733782,11.3928627422706,9.405411716808,8.35381269136842,6.30908679167377,7.91003408465065,9.62412310568335,4.47582407773301,17.6304283803922,10.0906040485509
"ENSG00000258474.1_RP11-187E13.1",2.96027352548455,1.98709985220076,0.0414304354179107,0.999959578494798,8.59937171565684,11.5465583641816,4.19887465518989,5.29255694957099,1.93893340396083,0,1.03243378866891,5.17857397375935,3.135137238936,1.39230211522807,0.901298113096253,0,0,0,4.14833608950404,0
"ENSG00000260604.2_RP1-140K8.5",2.06628101613409,-4.02541914535021,0.0234487986492162,0.999959578494798,0,1.15465583641816,0,0,0,0,0,0,8.360365970496,4.87305740329824,0,0,6.73688617397834,11.9355308739547,0,0
"ENSG00000260691.5_ANKRD20A1",1.67553844921402,-2.04856189644082,0.0327144472717448,0.999959578494798,0,0,1.04971866379747,0,0.969466701980417,0.968901194986366,0,2.07142958950374,4.180182985248,2.0884531728421,0.901298113096253,5.65002434617904,0.962412310568335,1.49194135924434,3.11125206712803,3.3635346828503
"ENSG00000261187.1_RP11-1007O24.2",0.975294666778931,3.03340021842369,0.0175202065786493,0.999959578494798,1.07492146445711,1.15465583641816,2.09943732759494,4.23404555965679,0.969466701980417,1.93780238997273,3.09730136600674,0,0,0,0,0,0,0,1.03708402237601,0
"ENSG00000262155.1_RP11-266L9.5",2.14578936590266,-2.1938054675828,0.0267108256530739,0.999959578494798,1.07492146445711,1.15465583641816,0,1.0585113899142,1.93893340396083,0.968901194986366,0,0,2.090091492624,1.39230211522807,3.60519245238501,1.13000486923581,1.92482462113667,9.69761883508818,8.29667217900809,0
"ENSG00000262406.2_MMP12",3.81723054934771,1.95067656637484,0.0360300992493115,0.999959578494798,24.7231936825134,5.77327918209081,3.14915599139241,3.17553416974259,4.84733350990208,3.87560477994547,3.09730136600674,0,2.090091492624,4.17690634568421,0.901298113096253,4.52001947694323,0,0.745970679622168,0,0
"ENSG00000263464.2_PPIAL4C",14.4070474832148,-0.887317633399048,0.0184203303562041,0.999959578494798,9.67429318011395,10.3919025277635,12.5966239655697,9.52660250922778,5.8168002118825,7.75120955989093,8.2594703093513,17.6071515107818,9.405411716808,39.680610284,26.1376452797913,11.3000486923581,16.3610092796617,14.9194135924434,17.6304283803922,13.4541387314012
"ENSG00000267547.1_RP11-686D22.4",2.5970152703214,1.71095053496409,0.0258994413159893,0.999959578494798,6.44952878674263,1.15465583641816,8.39774931037977,1.0585113899142,4.84733350990208,1.93780238997273,5.16216894334456,3.10714438425561,0,2.78460423045614,0.901298113096253,2.26000973847161,0.962412310568335,1.49194135924434,1.03708402237601,0
"ENSG00000268193.5_AC002985.3",16.3645378703251,-0.947177612478015,0.0288673655693388,0.999959578494798,15.0489005023995,12.7012142005998,14.6960612931646,6.35106833948519,5.8168002118825,2.9067035849591,14.4540730413648,17.6071515107818,22.991006418864,29.2383444197895,27.9402415059838,24.8601071231878,16.3610092796617,6.71373611659951,36.2979407831604,7.84824759331737
"ENSG00000270024.5_C8orf44-SGK3",92.3567539950187,-0.878043358738843,0.00839780257314967,0.999959578494798,60.1956020095979,39.2582984382175,14.6960612931646,100.558582041849,67.8626691386292,60.0718740891547,117.697451908256,60.0714580956084,152.576678961552,100.941903354035,62.1895698036414,175.15075473155,76.9929848454668,158.1457840799,120.301746595617,110.99664453406
"ENSG00000271789.1_RP5-1112D6.7",2.06243143015768,-2.08000955532969,0.0312438056632247,0.999959578494798,1.07492146445711,2.30931167283633,0,2.1170227798284,0,0.968901194986366,0,0,3.135137238936,2.0884531728421,2.70389433928876,4.52001947694323,2.887236931705,8.95164815546602,0,2.24235645523354
"ENSG00000272617.1_RP11-343C2.12",89.3486264710198,-0.741148205804393,0.0122847165307579,0.999959578494798,30.0978010047989,95.8364344227075,49.3367771984812,52.9255694957099,46.53440169506,86.2322063537866,84.6595706708508,89.0714723486608,58.522561793472,100.245752296421,97.3401962143953,164.980710908428,153.023557380365,69.3752732048616,79.8554697229528,171.540268825365
"ENSG00000272953.1_RP11-1275H24.2",1.21615411668685,2.50779228726941,0.0251384912758052,0.999959578494798,1.07492146445711,3.46396750925449,3.14915599139241,1.0585113899142,1.93893340396083,1.93780238997273,0,4.14285917900748,1.045045746312,0,0.901298113096253,0,0,0.745970679622168,0,0
"ENSG00000273154.3_RP4-583P15.15",42.8646315597912,0.653006557783218,0.034726046231632,0.999959578494798,40.84701564937,63.506071002999,27.2926852587343,66.6862175645945,33.9313345693146,50.3828621392911,56.7838583767902,79.7500391958939,41.80182985248,48.7305740329824,33.3480301845613,55.3702385925546,13.4737723479567,20.1412083497985,28.0012686041523,25.7870992351857
"ENSG00000274213.1_RP11-670E13.6",21.2122911799878,-0.761045508899276,0.0223775540071069,0.999959578494798,19.3485863602279,13.855870037018,10.4971866379747,14.8191594587988,8.72520031782375,21.3158262897001,17.5513744073715,19.6785811002855,51.207241569288,24.3652870164912,9.91427924405878,22.6000973847161,18.2858339007984,30.5847978645089,34.2237727384084,22.4235645523353
"ENSG00000275784.1_RP5-1125A11.6",2.11417448774547,2.32416565469936,0.0174086661935111,0.999959578494798,11.8241361090282,0,4.19887465518989,1.0585113899142,2.90840010594125,1.93780238997273,2.06486757733782,4.14285917900748,1.045045746312,0.696151057614035,0,1.13000486923581,0,0.745970679622168,2.07416804475202,0
"ENSG00000276418.4_RP11-26J3.4",4.73456875147849,-1.68571992508546,0.0271081630378745,0.999959578494798,0,3.46396750925449,5.24859331898736,2.1170227798284,1.93893340396083,0,0,5.17857397375935,5.22522873156,4.87305740329824,5.40778867857752,3.39001460770742,3.84964924227334,2.2379120388665,23.8529325146482,8.96942582093414
"ENSG00000276430.2_FAM25C",2.88244456942143,-3.71522876546766,0.000761862304517862,0.999959578494798,0,0,1.04971866379747,0,0,0,0,2.07142958950374,5.22522873156,4.87305740329824,1.80259622619251,14.6900633000655,6.73688617397834,0,5.18542011188005,4.48471291046707
"ENSG00000279078.1_SND1-IT1",4.99888607904483,-1.72472622060128,0.0154707294988503,0.999959578494798,3.22476439337132,0,2.09943732759494,3.17553416974259,0.969466701980417,3.87560477994547,4.12973515467565,1.03571479475187,11.495503209432,7.65766163375438,14.42076980954,2.26000973847161,0,4.47582407773301,15.5562603356402,5.60589113808384
"ENSG00000281899.1_C1QTNF9B-AS1",3.20288029228566,-2.84799627580196,0.00639833828770349,0.999959578494798,1.07492146445711,0,0,0,0,0,2.06486757733782,3.10714438425561,5.22522873156,2.78460423045614,15.3220679226363,0,0.962412310568335,4.47582407773301,7.25958815663208,8.96942582093414
